loss,acc,val_loss,val_acc
7.795697878484857,0.15753424657534246,2.2072568070997884,0.12844036765601657
2.1823957800865172,0.2,1.9719052883463168,0.3486238570388304
2.7324511860356187,0.32575757575757575,5.3756663952398736,0.1651376160459781
2.230597731185286,0.4520547945205479,1.418220662195748,0.43119266328461675
1.4812261700630187,0.49375,1.2481171253624312,0.522935783644335
1.6523809071743127,0.5151515151515151,1.263896176574427,0.5871559671305735
0.8761838465929032,0.75625,2.981140320454169,0.28440367409942346
1.2865405148022795,0.636986301369863,0.8587829148003815,0.7614678986575625
0.9633508136827652,0.6575342465753424,1.8703926418899397,0.5229357820038402
0.430051520262679,0.8287671232876712,0.9766269544942663,0.6513761555382965
0.7187791213597337,0.8287671232876712,1.5002773863459946,0.5963302834318318
0.795704818343463,0.773972602739726,2.2630827886248945,0.48623853293033914
1.5563787785294938,0.726027397260274,2.042087880843276,0.5045871658062716
0.50229090778795,0.8561643835616438,0.7799444564985573,0.7522935856372939
0.3272811517119408,0.9,1.2798727860144519,0.7155963384777034
0.8044584344511163,0.7945205479452054,1.255707648915982,0.660550461996586
