loss,acc,val_loss,val_acc
3.021813001205672,0.08955224347648336,2.4541096687316895,0.109375
2.137110376358032,0.2785714387893677,2.215816855430603,0.234375
1.895403867337241,0.3880597099439422,2.191723108291626,0.15625
1.7163233116491516,0.4402985194725777,2.1095727682113647,0.296875
1.5151173499093127,0.5447761291888222,2.0352553129196167,0.25
1.3824409193067408,0.589552263715374,2.3245433568954468,0.234375
1.1625551732618418,0.6194030179906247,1.6807307600975037,0.421875
1.0504091024398803,0.7214285731315613,1.7522943615913391,0.390625
0.9549363823607564,0.7343750344589353,1.6437865495681763,0.4375
0.9266837000846863,0.7142857432365417,1.3878999948501587,0.484375
0.876377096816675,0.7238806210347076,1.6984360218048096,0.390625
0.756799452340425,0.7761194421284234,1.2522253394126892,0.578125
0.7560114700402787,0.7910448206004812,1.3769416809082031,0.5625
0.6967706689194068,0.7835821091239132,1.1342804431915283,0.609375
0.6686609084926435,0.8059701830593508,1.3938283324241638,0.484375
0.6921387243626723,0.7686567368792064,1.116298258304596,0.609375
0.6563628547227205,0.7985074875959709,1.5645371079444885,0.34375
0.610473358631134,0.8214285969734192,1.0438042283058167,0.625
0.546184104681015,0.8571429014205932,1.164591908454895,0.59375
0.4934669565409422,0.8828125279396772,1.1007647514343262,0.609375
0.5072440505027771,0.8714285969734192,1.1531679034233093,0.609375
0.5148403920344452,0.8805970567375866,0.9428870379924774,0.734375
0.3941973857025602,0.8955224227549424,1.138041466474533,0.609375
0.36196234866754334,0.8955224200860777,1.0883122980594635,0.640625
0.3372388437612733,0.9328358564803849,1.03543621301651,0.671875
0.2742399052897496,0.9477612162703899,0.9626135230064392,0.6875
0.2716109097003937,0.9428571701049805,1.048819899559021,0.640625
0.26958443202189547,0.9701492715237746,0.9224056601524353,0.671875
0.2825552594305864,0.9552239055064187,1.042559266090393,0.65625
0.2391402236561277,0.9626865885150966,0.9674830138683319,0.625
0.2973062449426793,0.9328358564803849,0.9175639748573303,0.65625
0.31303257105955434,0.925373167244356,0.9384038746356964,0.65625
