loss,acc,val_loss,val_acc
4.628097260710881,0.03392568663942217,3.9070580635947745,0.028735632183908046
3.9398852268983164,0.05654281098546042,3.885925841885944,0.017441860595068265
3.878676980300558,0.0533117932630086,3.8654432657153106,0.034883721060184544
3.7949033715613245,0.05654281098546042,3.80551423028458,0.05523255865934283
3.7591655535536166,0.07108239095315025,3.762303593546845,0.0581395351436249
3.6741833236182835,0.07269789998288687,3.7561240667520566,0.0726744188212378
3.586926722565067,0.09208400646203554,3.755974657234104,0.06896551724137931
3.6018470204126856,0.07108239100129615,3.6670458788095517,0.11337209362969843
3.4889374950205565,0.09693053311793215,3.5786525620970617,0.12500000034653863
3.4493703707354517,0.10500807764071833,3.769009235293366,0.04069767467850863
3.4064309855077495,0.10985460424846902,3.5496393248092297,0.12500000060644262
3.3589467609448658,0.10016155098482173,3.6952284325000853,0.06976744251022506
3.3068030489088067,0.1276252019867566,3.591853352798813,0.08333333346179161
3.3136795117304874,0.14423076923076922,3.572631320288015,0.05523255835612153
3.2650102198318085,0.13355048884203846,3.9656027915865875,0.055232558919246805
3.268687948464192,0.1324717286426532,3.5531333296798,0.07848837209302326
3.17565324367621,0.14903846153846154,3.7085687032965726,0.0726744189511898
3.173355497444103,0.1433224757641845,3.4432965461597886,0.09011627967621005
3.1991285892603663,0.1534733441996844,3.5209801827353995,0.08045977020058138
3.049679190738906,0.18255250408691814,3.9511453855869383,0.034883721060184544
3.1777103209148896,0.1534733441515385,3.4096252862797227,0.09883720973549887
3.197487574357253,0.14423076923076922,3.8985562906708826,0.06686046572272168
3.1016753880907735,0.17263843657916067,3.434177138084589,0.08720930310529332
3.1617619109269297,0.15670436201842805,3.5215333201164425,0.08139534922706526
2.9884278224064755,0.22756410256410256,3.2624295470358313,0.14367816126209565
2.963828073757338,0.18739903069466882,3.4238993317581885,0.10755813970815303
3.0965763347792126,0.18901453982069727,3.301835986070855,0.14244186068170292
3.095207244643171,0.1628664496570146,3.4736564464347306,0.11918604729133983
3.091926544140547,0.16826923076923078,3.5673169701598413,0.0813953492703826
3.0133837532727514,0.18416801306850883,3.433987259864807,0.08139534922706526
2.9529510511142565,0.1906300486097043,3.9436778802981323,0.04597701162271116
2.9025460695411547,0.19709208410275386,3.4111906539562136,0.11627907002734583
2.9146647303092847,0.21970920864137577,3.9368086387944774,0.05523255839943886
2.9957730126881637,0.20355411964394934,3.2322374388229016,0.14534883729593698
3.014632864799561,0.1938610662840102,3.6144745543945667,0.08430232627447261
2.8790743917178645,0.21647819067819438,3.4367133406705634,0.11046511688551237
2.9291724426873476,0.21970920859322987,3.226947326769774,0.12643678169483427
2.8557666160756052,0.22617124403813352,3.8418701831684556,0.04651162803692873
2.85338319561208,0.23424878851277378,3.3372820061306623,0.11627907011398049
2.922646898060122,0.20355411964394934,3.282694880352464,0.11627907054715378
2.876127418293129,0.20516962857739413,3.836958333503368,0.055232558919246805
2.9184475761623103,0.19709208410275386,3.6185338552608046,0.10465116313723631
2.7941580404179933,0.232633279579329,3.317258226460424,0.12643678212302856
2.955450614935362,0.20193861075865047,3.5051891776018365,0.13372093088231807
2.9372467859881373,0.21970920849693804,3.598221468371014,0.055232558486073516
2.799197548618224,0.21324717300388848,3.478251484937446,0.09302325616049212
2.8613632275508,0.22916666666666666,3.168076365493065,0.1453488380756489
2.8683932817720046,0.22801302946157487,3.3914791511934856,0.09883721008203751
2.814848552805542,0.21163166397415187,3.176301402607183,0.12931034517014164
2.7931390421070845,0.2504038772694706,3.1631075476491173,0.13372093109890473
